area,input_fwhm,output_fwhm,detected
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.1990952290822654,True
20000,0.2000000000007276,0.19713682391103501,True
20000,0.1999999999998181,0.20034502914317837,True
20000,0.1999999999998181,0.20185044408336208,True
20000,0.1999999999998181,0.20087757962622238,True
20000,0.1999999999998181,0.19785916110358956,True
20000,0.2000000000007276,0.20235126139242154,True
20000,0.1999999999998181,0.19915026295507504,True
20000,0.1999999999989086,0.19694677476359393,True
20000,0.1999999999998181,0.1997573162749599,True
20000,0.1999999999998181,0.1977633882914802,True
20000,0.1999999999998181,0.20107481945136438,True
20000,0.2000000000007276,1.2009716623449327,True
20000,0.1999999999998181,0.19440339737599974,True
20000,0.1999999999998181,0.4873644820793714,True
20000,0.2000000000007276,0.21652702964105314,True
20000,0.2000000000007276,0.2036072635536791,True
20000,0.1999999999998181,0.19948382015108973,True
20000,0.1999999999998181,0.19791487563027074,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.21092031305072387,True
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.38819884168767244,True
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.1999999999998181,0.0,False
20000,0.2000000000007276,73.53841009011164,True
20000,0.2000000000007276,0.0,False
20000,0.1999999999998181,0.0,False
100000,0.03999999999996362,0.04075245423976032,True
100000,0.039999999999054126,0.04059495337128117,True
100000,0.03999999999996362,0.039441071906286575,True
100000,0.040000000000873115,0.08710050329418882,True
100000,0.03999999999996362,0.04071387540056107,True
100000,0.03999999999996362,0.0704874949585164,True
100000,0.040000000000873115,0.03974943580600287,True
100000,0.03999999999996362,0.0806672760354822,True
100000,0.03999999999996362,0.05677356359404898,True
100000,0.03999999999996362,0.055620573293018595,True
100000,0.03999999999996362,0.03995610720671998,True
100000,0.03999999999996362,0.03992583576147766,True
100000,0.040000000000873115,0.056095758755115535,True
100000,0.03999999999996362,0.07683452929597348,True
100000,0.03999999999996362,0.038755211462538276,True
100000,0.03999999999996362,0.0,False
100000,0.03999999999996362,0.08190887201632163,True
100000,0.03999999999996362,0.03987938852059503,True
100000,0.03999999999996362,0.07691048243632993,True
100000,0.040000000000873115,0.062195051040572304,True
100000,0.03999999999996362,0.04163672333184384,True
100000,0.03999999999996362,0.07840980659396427,True
100000,0.03999999999996362,0.0716890649790274,True
100000,0.03999999999996362,0.035334908578088485,True
100000,0.040000000000873115,0.0406680320303225,True
100000,0.03999999999996362,0.0640796056495325,True
100000,0.03999999999996362,0.08413028677230318,True
100000,0.03999999999996362,0.08694796039369437,True
100000,0.03999999999996362,0.04029217821344295,True
100000,0.03999999999996362,0.08111766956038066,True
100000,0.040000000000873115,0.03940999523467412,True
100000,0.040000000000873115,0.08147160872745954,True
100000,0.03999999999996362,0.04310679402445275,True
100000,0.03999999999996362,0.0,False
100000,0.03999999999996362,0.0,False
100000,0.03999999999996362,0.0,False
100000,0.03999999999996362,0.09228415489049789,True
100000,0.03999999999996362,0.14025132194007242,True
100000,0.03999999999996362,0.3830120636586494,True
100000,0.03999999999996362,0.0,False
100000,0.03999999999996362,0.10795551129858133,True
100000,0.03999999999996362,0.044057258024731795,True
100000,0.03999999999996362,0.11076121536073044,True
100000,0.039999999999054126,0.07421359738713082,True
100000,0.03999999999996362,0.04157460079252819,True
100000,0.03999999999996362,0.07624572466995139,True
100000,0.03999999999996362,0.04400277540643656,True
100000,0.03999999999996362,0.039792795257628105,True
100000,0.040000000000873115,0.04041635158592687,True
100000,0.03999999999996362,0.10579646836589555,True
100000,0.03999999999996362,0.04424691489022529,True
100000,0.03999999999996362,0.04570364507292101,True
100000,0.03999999999996362,149.17752996089698,True
100000,0.03999999999996362,0.0,False
