ARCFILE,Object,RA,DEC,Filter,ABMAGLIM,Wavelength,SNR,R (&lambda;/&delta;&lambda;),Product category,Instrument,Date Obs,Exptime,Collection,Product version,Run/Program ID,ORIGFILE,REFERENC
ADP.2014-09-23T11:01:55.380,IC4651No10393,261.24574,-50.02428,,,378.184..691.347,27.2,115000,SCIENCE.SPECTRUM,HARPS,2009-03-24T07:09:14.873,600.0,HARPS,1,082.C-0333(A),HARPS.2009-03-24T07:09:14.873_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-23T11:03:05.783,IC4651No10393,261.24642,-50.02767,,,378.128..691.246,31.2,115000,SCIENCE.SPECTRUM,HARPS,2009-07-27T05:09:04.256,600.0,HARPS,1,083.C-0413(A),HARPS.2009-07-27T05:09:04.258_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-16T11:04:28.343,IC4651No10393,261.24815,-50.02628,,,378.144..691.266,24.9,115000,SCIENCE.SPECTRUM,HARPS,2006-07-05T03:21:34.126,247.0,HARPS,1,076.C-0429(A),HARPS.2006-07-05T03:21:34.126_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:53:41.857,GJ1236,290.503441,7.03926,,,378.178..691.341,6.5,115000,SCIENCE.SPECTRUM,HARPS,2012-05-08T08:17:18.526,900.0,HARPS,1,183.C-0437(A),HARPS.2012-05-08T08:17:18.526_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:52:03.603,GJ1236,290.503462,7.03961,,,378.180..691.338,7.3,115000,SCIENCE.SPECTRUM,HARPS,2012-05-15T07:27:46.966,900.0,HARPS,1,183.C-0437(A),HARPS.2012-05-15T07:27:46.968_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:19:18.533,GJ1236,290.50414,7.03746,,,378.156..691.285,7.8,115000,SCIENCE.SPECTRUM,HARPS,2004-07-16T05:53:41.090,900.0,HARPS,1,072.C-0488(E),HARPS.2004-07-16T05:53:41.091_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:51:32.647,GJ1236,290.504297,7.03938,,,378.180..691.341,7.6,115000,SCIENCE.SPECTRUM,HARPS,2012-05-10T08:42:17.190,899.99,HARPS,1,183.C-0437(A),HARPS.2012-05-10T08:42:17.190_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-02T10:00:43.220,GJ1236,290.50513,7.03925,,,378.183..691.328,7.6,115000,SCIENCE.SPECTRUM,HARPS,2005-05-30T07:43:12.343,900.0,HARPS,1,072.C-0488(E),HARPS.2005-05-30T07:43:12.342_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:20:47.473,GJ1236,290.50545,7.03959,,,378.187..691.346,9.0,115000,SCIENCE.SPECTRUM,HARPS,2007-04-08T09:53:20.750,900.0,HARPS,1,072.C-0488(E),HARPS.2007-04-08T09:53:20.749_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:52:07.037,GJ1236,290.506608,7.03878,,,378.182..691.342,9.2,115000,SCIENCE.SPECTRUM,HARPS,2012-05-05T09:24:24.863,899.99,HARPS,1,183.C-0437(A),HARPS.2012-05-05T09:24:24.864_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-01T10:20:05.380,GJ1236,290.50779,7.0411,,,378.174..691.325,6.6,115000,SCIENCE.SPECTRUM,HARPS,2004-06-03T07:31:08.813,900.0,HARPS,1,072.C-0488(E),HARPS.2004-06-03T07:31:08.812_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:07.383,GJ1236,290.51073,7.04062,,,378.154..691.285,7.1,115000,SCIENCE.SPECTRUM,HARPS,2007-07-17T06:00:44.983,900.0,HARPS,1,072.C-0488(E),HARPS.2007-07-17T06:00:44.983_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:24:26.707,GJ1236,290.51135,7.04014,,,378.153..691.287,11.5,115000,SCIENCE.SPECTRUM,HARPS,2007-07-15T05:53:40.826,900.0,HARPS,1,072.C-0488(E),HARPS.2007-07-15T05:53:40.825_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:22:41.663,GJ1236,290.51145,7.04129,,,378.140..691.267,9.7,115000,SCIENCE.SPECTRUM,HARPS,2007-08-04T04:13:19.720,900.0,HARPS,1,072.C-0488(E),HARPS.2007-08-04T04:13:19.720_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-17T11:23:47.327,GJ1236,290.51146,7.04251,,,378.155..691.292,4.8,115000,SCIENCE.SPECTRUM,HARPS,2007-07-10T06:16:01.686,900.0,HARPS,1,072.C-0488(E),HARPS.2007-07-10T06:16:01.688_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-02-09T01:01:25.065,GJ317,130.239509,-23.45065,,,378.189..691.283,18.2,115000,SCIENCE.SPECTRUM,HARPS,2017-02-08T03:43:33.176,900.0,HARPS,1,198.C-0838(A),HARPS.2017-02-08T03:43:33.178_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-26T16:54:08.527,GJ317,130.240527,-23.45539,,,378.181..691.341,11.8,115000,SCIENCE.SPECTRUM,HARPS,2012-11-15T05:01:53.760,1500.0,HARPS,1,090.C-0395(A),HARPS.2012-11-15T05:01:53.760_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-01-29T01:01:11.192,GJ317,130.241276,-23.44962,,,378.321..691.293,11.9,115000,SCIENCE.SPECTRUM,HARPS,2024-01-28T03:37:28.753,900.0,HARPS,1,112.25NZ.001,HARPS.2024-01-28T03:37:28.752_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2024-04-29T01:00:37.298,GJ317,130.241664,-23.45093,,,378.287..691.229,8.8,115000,SCIENCE.SPECTRUM,HARPS,2024-04-28T01:58:16.860,900.0,HARPS,1,112.25NZ.002,HARPS.2024-04-28T01:58:16.859_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2024-01-01T01:00:53.675,GJ317,130.24174,-23.44796,,,378.333..691.316,1.7,115000,SCIENCE.SPECTRUM,HARPS,2023-12-31T05:51:39.283,900.0,HARPS,1,112.25NZ.001,HARPS.2023-12-31T05:51:39.284_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2024-03-27T01:01:12.345,GJ317,130.241847,-23.44851,,,378.291..691.243,6.2,115000,SCIENCE.SPECTRUM,HARPS,2024-03-26T02:45:35.540,900.0,HARPS,1,112.25NZ.001,HARPS.2024-03-26T02:45:35.539_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:19.500,GJ-317,130.241949,-23.45745,,,378.175..691.316,8.3,115000,SCIENCE.SPECTRUM,HARPS,2014-01-09T01:34:58.763,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-09T01:34:58.764_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-04-05T01:01:37.447,GJ317,130.242102,-23.44786,,,378.287..691.238,13.1,115000,SCIENCE.SPECTRUM,HARPS,2024-04-04T02:08:50.143,900.0,HARPS,1,112.25NZ.002,HARPS.2024-04-04T02:08:50.144_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-11-25T01:01:42.832,GJ317,130.242215,-23.45262,,,378.212..691.334,10.8,115000,SCIENCE.SPECTRUM,HARPS,2017-11-24T08:27:33.926,900.0,HARPS,1,198.C-0838(A),HARPS.2017-11-24T08:27:33.926_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2024-03-10T01:01:18.257,GJ317,130.242292,-23.44693,,,378.300..691.256,7.6,115000,SCIENCE.SPECTRUM,HARPS,2024-03-09T03:09:10.726,900.0,HARPS,1,112.25NZ.001,HARPS.2024-03-09T03:09:10.725_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-03-25T01:02:04.027,GJ317,130.242304,-23.45282,,,378.166..691.246,11.2,115000,SCIENCE.SPECTRUM,HARPS,2018-03-24T03:41:46.983,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-24T03:41:46.982_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-03-27T01:02:23.053,GJ317,130.242393,-23.45,,,378.163..691.245,11.6,115000,SCIENCE.SPECTRUM,HARPS,2018-03-26T02:02:36.300,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-26T02:02:36.301_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-04-11T01:01:47.531,GJ317,130.242497,-23.45396,,,378.162..691.236,4.2,115000,SCIENCE.SPECTRUM,HARPS,2018-04-10T03:25:08.276,900.0,HARPS,1,198.C-0838(A),HARPS.2018-04-10T03:25:08.275_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2024-04-25T01:01:03.522,GJ317,130.242506,-23.4478,,,378.293..691.230,7.6,115000,SCIENCE.SPECTRUM,HARPS,2024-04-24T00:54:30.513,900.0,HARPS,1,112.25NZ.002,HARPS.2024-04-24T00:54:30.514_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-04-08T01:02:02.285,GJ317,130.242585,-23.4518,,,378.158..691.238,8.4,115000,SCIENCE.SPECTRUM,HARPS,2018-04-07T02:26:55.800,900.0,HARPS,1,198.C-0838(A),HARPS.2018-04-07T02:26:55.799_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-03-23T01:01:49.768,GJ317,130.24271,-23.45301,,,378.166..691.247,7.9,115000,SCIENCE.SPECTRUM,HARPS,2018-03-22T03:34:23.516,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-22T03:34:23.515_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:07:55.090,GJ-317,130.242736,-23.45614,,,378.179..691.324,8.5,115000,SCIENCE.SPECTRUM,HARPS,2013-12-30T02:24:18.550,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-30T02:24:18.551_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2017-12-02T01:01:27.552,GJ317,130.242788,-23.45259,,,378.213..691.333,10.4,115000,SCIENCE.SPECTRUM,HARPS,2017-12-01T07:46:24.870,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-01T07:46:24.869_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-04-10T14:59:42.549,GJ317,130.242952,-23.45373,,,378.160..691.237,9.8,115000,SCIENCE.SPECTRUM,HARPS,2018-04-09T03:16:29.716,900.0,HARPS,1,198.C-0838(A),HARPS.2018-04-09T03:16:29.715_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-04-10T14:53:20.911,GJ317,130.242952,-23.45304,,,378.165..691.237,12.1,115000,SCIENCE.SPECTRUM,HARPS,2018-04-08T02:54:14.383,900.0,HARPS,1,198.C-0838(A),HARPS.2018-04-08T02:54:14.383_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:04:31.237,GJ-317,130.243076,-23.45211,,,378.130..691.234,7.2,115000,SCIENCE.SPECTRUM,HARPS,2013-05-09T23:22:59.593,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-09T23:22:59.592_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-01-30T01:00:55.524,GJ317,130.243082,-23.4477,,,378.321..691.292,10.0,115000,SCIENCE.SPECTRUM,HARPS,2024-01-29T05:56:16.676,900.0,HARPS,1,112.25NZ.001,HARPS.2024-01-29T05:56:16.677_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:06:48.603,GJ-317,130.243154,-23.45571,,,378.177..691.322,9.3,115000,SCIENCE.SPECTRUM,HARPS,2013-12-31T02:28:12.726,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-31T02:28:12.727_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-01-13T01:01:35.830,GJ317,130.243182,-23.45108,,,378.201..691.307,13.9,115000,SCIENCE.SPECTRUM,HARPS,2018-01-12T07:28:48.543,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-12T07:28:48.542_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:34:11.380,GJ-317,130.243183,-23.45255,,,378.176..691.320,16.7,115000,SCIENCE.SPECTRUM,HARPS,2014-01-02T06:19:11.276,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-02T06:19:11.275_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:33:39.977,GJ-317,130.243212,-23.45597,,,378.175..691.315,10.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-09T01:55:30.510,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-09T01:55:30.509_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-03-22T01:02:18.862,GJ317,130.243266,-23.45057,,,378.170..691.248,12.6,115000,SCIENCE.SPECTRUM,HARPS,2018-03-21T02:49:16.396,900.0,HARPS,1,198.C-0838(A),HARPS.2018-03-21T02:49:16.395_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:05:56.373,GJ-317,130.24335,-23.45251,,,378.131..691.234,7.6,115000,SCIENCE.SPECTRUM,HARPS,2013-05-08T23:36:19.156,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-08T23:36:19.155_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:52:12.890,GJ317,130.243369,-23.45331,,,378.128..691.234,19.4,115000,SCIENCE.SPECTRUM,HARPS,2012-05-17T23:32:18.370,1500.0,HARPS,1,089.C-0497(A),HARPS.2012-05-17T23:32:18.369_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:11.800,GJ-317,130.24339,-23.45322,,,378.175..691.320,13.1,115000,SCIENCE.SPECTRUM,HARPS,2014-01-03T08:04:06.703,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-03T08:04:06.704_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-01-12T01:01:37.182,GJ317,130.24341,-23.45148,,,378.210..691.308,12.1,115000,SCIENCE.SPECTRUM,HARPS,2018-01-11T07:32:52.860,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-11T07:32:52.859_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-15T01:02:30.917,GJ317,130.243433,-23.4521,,,378.197..691.305,13.9,115000,SCIENCE.SPECTRUM,HARPS,2018-01-14T07:56:22.550,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-14T07:56:22.549_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:33:52.163,GJ-317,130.243437,-23.45248,,,378.176..691.319,14.5,115000,SCIENCE.SPECTRUM,HARPS,2014-01-03T06:10:54.736,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-03T06:10:54.738_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:22.303,GJ-317,130.243493,-23.45272,,,378.179..691.321,13.1,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T06:40:12.496,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T06:40:12.496_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:05:08.780,GJ-317,130.243497,-23.45285,,,378.178..691.321,13.9,115000,SCIENCE.SPECTRUM,HARPS,2013-12-31T06:28:28.346,1200.0,HARPS,1,191.C-0505(A),HARPS.2013-12-31T06:28:28.345_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-02-28T01:00:43.361,GJ317,130.243497,-23.45087,,,378.273..691.265,0.1,115000,SCIENCE.SPECTRUM,HARPS,2024-02-27T04:48:41.716,900.0,HARPS,1,112.25NZ.001,HARPS.2024-02-27T04:48:41.717_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-09-26T16:54:37.747,GJ317,130.243535,-23.45175,,,378.126..691.234,13.7,115000,SCIENCE.SPECTRUM,HARPS,2012-05-11T23:12:04.826,899.99,HARPS,1,183.C-0437(A),HARPS.2012-05-11T23:12:04.827_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:42.510,GJ-317,130.243536,-23.45172,,,378.128..691.234,5.5,115000,SCIENCE.SPECTRUM,HARPS,2013-05-04T23:40:06.033,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-04T23:40:06.034_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:40.740,GJ-317,130.243616,-23.45188,,,378.137..691.234,7.3,115000,SCIENCE.SPECTRUM,HARPS,2013-05-06T23:42:02.766,599.99,HARPS,1,191.C-0505(A),HARPS.2013-05-06T23:42:02.765_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-01-09T01:01:17.777,GJ317,130.243623,-23.45088,,,378.203..691.310,10.1,115000,SCIENCE.SPECTRUM,HARPS,2018-01-08T07:52:47.400,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-08T07:52:47.401_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-08T01:02:26.785,GJ317,130.243652,-23.4503,,,378.202..691.311,18.0,115000,SCIENCE.SPECTRUM,HARPS,2018-01-07T07:30:39.670,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-07T07:30:39.671_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-05T01:01:38.972,GJ317,130.24366,-23.45084,,,378.210..691.331,11.2,115000,SCIENCE.SPECTRUM,HARPS,2017-12-04T07:40:54.366,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-04T07:40:54.367_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:06:18.577,GJ-317,130.243702,-23.45188,,,378.130..691.234,6.7,115000,SCIENCE.SPECTRUM,HARPS,2013-05-14T23:09:56.776,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-14T23:09:56.778_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:05:53.233,GJ-317,130.243705,-23.45257,,,378.130..691.234,10.1,115000,SCIENCE.SPECTRUM,HARPS,2013-05-13T23:32:30.813,599.99,HARPS,1,191.C-0505(A),HARPS.2013-05-13T23:32:30.812_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:07:07.860,GJ-317,130.243735,-23.45364,,,378.130..691.234,8.2,115000,SCIENCE.SPECTRUM,HARPS,2013-05-11T00:07:34.263,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-11T00:07:34.264_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-09-26T16:54:01.513,L 675-81,130.243813,-23.45212,,,378.124..691.234,21.3,115000,SCIENCE.SPECTRUM,HARPS,2012-05-16T23:07:57.246,1500.0,HARPS,1,089.C-0497(A),HARPS.2012-05-16T23:07:57.248_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:42.203,GJ-317,130.243816,-23.45375,,,378.176..691.320,11.0,115000,SCIENCE.SPECTRUM,HARPS,2014-01-03T03:18:50.160,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-03T03:18:50.159_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:33:44.577,GJ-317,130.243817,-23.45514,,,378.175..691.315,9.9,115000,SCIENCE.SPECTRUM,HARPS,2014-01-09T02:16:02.263,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-09T02:16:02.263_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:05:59.680,GJ-317,130.243826,-23.45172,,,378.131..691.234,8.0,115000,SCIENCE.SPECTRUM,HARPS,2013-05-06T23:30:55.823,599.99,HARPS,1,191.C-0505(A),HARPS.2013-05-06T23:30:55.823_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:35:12.727,GJ-317,130.243847,-23.45455,,,378.174..691.321,12.0,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T02:48:09.623,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T02:48:09.624_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-02-01T01:01:56.537,GJ317,130.24386,-23.44763,,,378.319..691.291,8.6,115000,SCIENCE.SPECTRUM,HARPS,2024-01-31T05:42:09.953,900.0,HARPS,1,112.25NZ.001,HARPS.2024-01-31T05:42:09.953_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-06-03T01:02:30.761,GJ317,130.243861,-23.44966,,,378.156..691.232,8.0,115000,SCIENCE.SPECTRUM,HARPS,2018-06-01T22:30:16.020,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-01T22:30:16.020_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-06-09T01:02:59.477,GJ317,130.243873,-23.45142,,,378.160..691.234,12.1,115000,SCIENCE.SPECTRUM,HARPS,2018-06-07T22:42:13.446,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-07T22:42:13.445_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2016-12-12T01:02:43.503,GJ317,130.24395,-23.45185,,,378.211..691.328,11.5,115000,SCIENCE.SPECTRUM,HARPS,2016-12-11T07:16:55.980,900.0,HARPS,1,198.C-0838(A),HARPS.2016-12-11T07:16:55.979_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-03-03T01:01:59.251,GJ317,130.243986,-23.45106,,,378.173..691.263,16.8,115000,SCIENCE.SPECTRUM,HARPS,2017-03-02T04:16:46.213,900.0,HARPS,1,198.C-0838(A),HARPS.2017-03-02T04:16:46.214_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-26T01:01:18.883,GJ317,130.243997,-23.45174,,,378.205..691.321,17.7,115000,SCIENCE.SPECTRUM,HARPS,2017-12-25T05:34:30.926,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-25T05:34:30.927_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:25.750,GJ-317,130.243999,-23.45567,,,378.171..691.316,11.9,115000,SCIENCE.SPECTRUM,HARPS,2014-01-10T01:50:06.143,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-10T01:50:06.144_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:35:05.853,GJ-317,130.243999,-23.45289,,,378.174..691.316,14.3,115000,SCIENCE.SPECTRUM,HARPS,2014-01-09T05:19:52.690,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-09T05:19:52.690_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:54.880,GJ-317,130.244003,-23.45434,,,378.177..691.321,13.4,115000,SCIENCE.SPECTRUM,HARPS,2014-01-01T03:08:41.920,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-01T03:08:41.919_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-05-22T01:02:08.730,GJ317,130.24404,-23.45112,,,378.166..691.229,14.2,115000,SCIENCE.SPECTRUM,HARPS,2018-05-20T23:21:45.173,900.0,HARPS,1,198.C-0838(A),HARPS.2018-05-20T23:21:45.173_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-06-02T01:02:06.107,GJ317,130.244042,-23.45026,,,378.159..691.232,5.4,115000,SCIENCE.SPECTRUM,HARPS,2018-05-31T22:37:14.116,900.0,HARPS,1,198.C-0838(A),HARPS.2018-05-31T22:37:14.117_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-07T08:35:41.400,GJ-317,130.244055,-23.45437,,,378.177..691.319,16.7,115000,SCIENCE.SPECTRUM,HARPS,2014-01-02T08:38:41.316,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-02T08:38:41.315_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:06:21.620,GJ-317,130.244071,-23.45163,,,378.135..691.234,9.6,115000,SCIENCE.SPECTRUM,HARPS,2013-05-06T23:15:52.400,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-06T23:15:52.399_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:04:46.443,GJ-317,130.244084,-23.45195,,,378.132..691.234,5.6,115000,SCIENCE.SPECTRUM,HARPS,2013-05-11T23:17:41.236,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-11T23:17:41.236_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2024-02-11T01:09:57.313,GJ317,130.244109,-23.44756,,,378.313..691.281,13.2,115000,SCIENCE.SPECTRUM,HARPS,2024-02-10T04:07:06.193,900.0,HARPS,1,112.25NZ.001,HARPS.2024-02-10T04:07:06.192_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:06:17.290,GJ-317,130.244131,-23.453,,,378.178..691.321,15.9,115000,SCIENCE.SPECTRUM,HARPS,2013-12-31T07:54:11.636,1200.0,HARPS,1,191.C-0505(A),HARPS.2013-12-31T07:54:11.638_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2018-05-21T01:11:53.931,GJ317,130.244193,-23.45328,,,378.155..691.229,13.2,115000,SCIENCE.SPECTRUM,HARPS,2018-05-20T00:50:13.116,900.0,HARPS,1,198.C-0838(A),HARPS.2018-05-20T00:50:13.117_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2017-12-21T01:01:52.421,GJ317,130.2442,-23.45256,,,378.208..691.324,12.7,115000,SCIENCE.SPECTRUM,HARPS,2017-12-20T04:06:05.236,900.0,HARPS,1,198.C-0838(A),HARPS.2017-12-20T04:06:05.238_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-06-06T01:04:09.043,GJ317,130.244226,-23.45079,,,378.169..691.233,11.7,115000,SCIENCE.SPECTRUM,HARPS,2018-06-04T22:32:51.263,900.0,HARPS,1,198.C-0838(A),HARPS.2018-06-04T22:32:51.262_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2018-01-15T01:02:30.941,GJ317,130.24424,-23.45026,,,378.199..691.305,12.2,115000,SCIENCE.SPECTRUM,HARPS,2018-01-14T06:51:11.896,900.0,HARPS,1,198.C-0838(A),HARPS.2018-01-14T06:51:11.898_s1d_A_DRS_HARPS_3.8_ESOSDP.fits,
ADP.2014-10-06T10:05:10.497,GJ-317,130.244241,-23.45294,,,378.186..691.322,13.3,115000,SCIENCE.SPECTRUM,HARPS,2013-12-30T05:59:43.046,900.0,HARPS,1,191.C-0505(A),HARPS.2013-12-30T05:59:43.047_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-07T08:34:46.927,GJ-317,130.244252,-23.45461,,,378.174..691.314,15.2,115000,SCIENCE.SPECTRUM,HARPS,2014-01-09T08:09:55.866,1200.0,HARPS,1,191.C-0505(A),HARPS.2014-01-09T08:09:55.865_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
ADP.2014-10-06T10:03:48.773,GJ-317,130.244269,-23.45272,,,378.129..691.234,6.1,115000,SCIENCE.SPECTRUM,HARPS,2013-05-15T23:31:30.316,600.0,HARPS,1,191.C-0505(A),HARPS.2013-05-15T23:31:30.316_s1d_A_DRS_HARPS_3.5_ESOSDP.fits,
